peak_shave
0.0
3264.0000000000073
3267.199999999997
460.79999999999563
4070.4000000000087
6726.399999999994
768.0
1420.800000000003
652.8000000000029
6912.000000000015
6262.399999999994
6108.799999999988
5952.0
7180.80000000001
8988.80000000001
4035.2000000000044
8297.600000000006
2073.600000000006
9027.200000000004
6799.999999999993
4723.200000000012
9372.80000000001
4608.000000000007
9833.599999999999
7872.000000000007
6569.600000000006
10294.400000000009
8182.4000000000015
12368.000000000007
9257.600000000006
7526.4000000000015
5568.0
4764.799999999996
7030.4000000000015
10870.400000000009
12483.200000000004
8220.799999999996
9257.600000000006
4876.80000000001
13062.400000000009
6800.000000000007
11948.800000000003
10140.800000000003
10752.000000000015
13520.000000000015
13980.800000000003
12060.800000000017
11715.200000000012
13865.600000000013
7603.200000000012
11987.200000000019
14476.80000000001
10528.000000000015
11833.599999999999
15558.400000000023
14940.800000000017
10716.80000000001
15097.60000000002
18860.800000000017
16979.20000000002
15059.200000000012
16211.200000000012
12483.200000000012
14329.600000000006
15596.80000000001
14790.400000000016
18937.600000000013
17248.000000000015
15596.800000000017
16403.20000000002
15056.000000000015
17862.400000000016
15558.400000000023
19628.800000000025
17862.400000000016
16284.800000000025
15862.400000000016
17632.000000000022
16672.000000000015
18976.000000000015
18745.60000000002
15398.400000000009
19705.60000000002
18400.000000000015
19590.40000000001
20665.600000000013
21318.400000000016
24195.199999999997
25804.79999999999
25731.199999999975
24886.399999999987
27497.59999999999
25731.199999999983
25535.999999999978
28803.199999999975
26422.39999999998
24540.79999999999
26614.39999999998
23577.59999999999
27459.199999999983
27958.399999999987
27766.399999999987
28227.199999999983
28956.79999999998
25116.799999999974
24652.79999999999
26921.599999999984
27420.79999999999
26268.79999999999
28457.599999999984
27958.399999999987
26959.999999999978
28342.399999999987
28726.39999999998
27574.399999999987
25923.19999999999
24924.79999999999
26844.79999999998
28956.79999999998
27420.79999999998
27919.999999999985
27459.19999999999
28956.79999999998
28611.199999999983
28956.79999999998
27497.599999999984
27727.999999999985
28150.399999999987
27958.39999999998
27727.999999999978
27382.399999999987
28956.79999999998
27036.79999999999
28457.599999999984
28150.399999999987
26729.599999999977
28918.39999999998
27766.39999999998
28457.599999999984
28035.199999999975
25116.799999999996
26729.599999999977
27996.799999999974
25807.999999999978
26537.599999999984
27996.799999999974
28380.799999999974
27766.399999999972
25961.599999999984
27075.199999999975
27919.999999999978
29033.599999999977
29110.39999999998
27919.999999999978
29993.599999999984
29110.39999999998
28111.999999999978
23081.599999999984
24694.399999999987
25347.199999999983
24886.399999999987
25539.19999999999
28611.199999999983
29110.39999999998
25769.599999999984
28803.199999999975
30227.199999999983
26767.999999999985
29110.39999999998
27843.199999999983
27343.999999999985
27919.999999999978
29110.39999999998
29651.199999999983
26767.999999999985
28841.599999999984
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
28342.399999999987
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
28073.599999999984
30227.199999999983
28073.599999999984
30227.199999999983
26729.599999999984
28073.59999999999
29110.39999999998
30227.199999999983
24963.199999999983
27612.79999999998
29110.39999999998
26729.599999999977
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29110.39999999998
29036.79999999998
27996.79999999999
30227.199999999983
30227.199999999983
26307.19999999999
26959.999999999985
29958.399999999987
29151.999999999985
30227.199999999983
30227.199999999983
29228.79999999998
30227.199999999983
30227.199999999983
26844.79999999998
30227.199999999983
29190.399999999987
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
27804.79999999999
30227.199999999983
29151.999999999985
30227.199999999983
27961.599999999984
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
28959.999999999985
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
27113.599999999977
29110.39999999998
28921.59999999999
28230.399999999994
30227.199999999983
29228.79999999998
29228.79999999998
30227.199999999983
28921.59999999999
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29651.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
28227.199999999983
29228.79999999999
29036.79999999998
30227.199999999983
28227.199999999983
30227.199999999983
29036.79999999998
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
28227.199999999983
30227.199999999983
30227.199999999983
29228.79999999998
28959.999999999985
30227.199999999983
29574.39999999998
30227.199999999983
30227.199999999983
30227.199999999983
28998.39999999998
30227.199999999983
28499.199999999983
29535.999999999985
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29036.79999999998
30227.199999999983
30227.199999999983
30227.199999999983
29574.39999999998
30227.199999999983
28998.399999999987
30227.199999999983
29612.79999999998
26115.19999999999
28959.999999999993
25039.999999999993
29190.399999999994
23811.19999999999
29996.79999999998
29190.399999999987
30227.199999999983
30227.199999999983
30227.199999999983
27731.199999999975
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29574.39999999998
30227.199999999983
30227.199999999983
29228.79999999998
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30150.399999999987
30227.199999999983
30227.199999999983
30227.199999999983
28959.999999999978
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
28345.599999999984
30227.199999999983
29343.999999999985
30227.199999999983
30227.199999999983
30227.199999999983
29036.79999999998
29574.39999999998
30227.199999999983
29535.999999999985
30227.199999999983
30227.199999999983
28227.199999999983
30227.199999999983
29996.79999999998
30227.199999999983
28998.399999999987
26963.199999999997
26076.79999999999
29919.999999999985
27193.59999999999
29996.79999999998
28841.599999999977
29996.79999999998
30111.999999999985
30227.199999999983
28998.39999999998
30227.199999999983
30227.199999999983
30227.199999999983
29036.79999999998
30227.199999999983
30227.199999999983
30227.199999999983
29036.79999999998
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29996.79999999999
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
28729.599999999977
30227.199999999983
30227.199999999983
28998.39999999998
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29919.999999999978
30227.199999999983
30227.199999999983
27731.19999999999
30227.199999999983
28729.599999999977
30227.199999999983
29228.79999999998
28499.199999999983
28345.599999999984
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29420.79999999999
30227.199999999983
28959.999999999985
30227.199999999983
30227.199999999983
29996.79999999998
30227.199999999983
28499.199999999975
30227.199999999983
30227.199999999983
28227.199999999983
29996.79999999998
27308.79999999998
27999.999999999993
28230.399999999994
25270.399999999987
28153.599999999984
25769.599999999977
27996.79999999998
30150.399999999987
28345.6
30227.199999999983
30227.199999999983
30150.399999999987
30150.399999999987
28921.59999999999
30150.399999999987
29267.19999999999
30150.399999999987
30227.199999999983
30150.399999999987
30150.399999999987
30227.199999999983
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29459.19999999999
30150.399999999987
30150.399999999987
30150.399999999987
27039.999999999993
30150.399999999987
30150.399999999987
30150.399999999987
27923.199999999983
30150.399999999987
30150.399999999987
29151.999999999985
28153.59999999999
30150.399999999987
30150.399999999987
28959.999999999993
28959.999999999985
29343.999999999993
30150.399999999987
29151.999999999985
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28921.599999999984
29151.999999999993
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29497.599999999984
30150.399999999987
30150.399999999987
30150.399999999987
28883.199999999983
30150.399999999987
29919.999999999993
30150.399999999987
30150.399999999987
30150.399999999987
29190.399999999994
28153.6
28883.19999999999
28073.59999999999
28115.199999999997
30073.599999999984
27919.999999999985
30150.399999999987
29919.999999999985
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
27961.59999999999
30150.399999999987
30303.999999999985
28806.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28422.399999999987
30150.399999999987
30150.399999999987
28883.19999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29267.19999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28883.199999999983
28115.19999999999
29919.999999999985
30150.399999999987
29113.59999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28422.399999999987
28422.399999999987
28883.19999999999
28150.399999999987
30150.399999999987
28767.999999999993
23001.59999999999
28499.199999999997
30150.399999999987
30073.599999999984
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28883.19999999999
29113.59999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28883.19999999999
30150.399999999987
28575.999999999993
28959.999999999985
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29574.399999999987
29151.999999999985
29343.999999999993
30150.399999999987
30150.399999999987
29151.999999999985
29151.999999999985
28150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29574.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28652.79999999998
30150.399999999987
30150.399999999987
28150.399999999987
29651.19999999999
27423.999999999985
30150.399999999987
26230.399999999994
27769.59999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28921.599999999984
28921.599999999984
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28883.19999999999
30150.399999999987
29535.999999999985
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28921.599999999984
30150.399999999987
28921.599999999984
29151.999999999985
28806.399999999987
30150.399999999987
30150.399999999987
29497.599999999984
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28422.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30227.199999999983
30227.199999999983
30150.399999999987
30150.399999999987
28575.999999999993
30150.399999999987
30150.399999999987
29190.399999999994
29113.59999999999
29190.399999999994
30150.399999999987
28384.0
30150.399999999987
30150.399999999987
29151.999999999993
30150.399999999987
30150.399999999987
29459.19999999999
29459.19999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29459.19999999999
30150.399999999987
29151.999999999985
30150.399999999987
29151.999999999985
30150.399999999987
30150.399999999987
29151.999999999985
30150.399999999987
30150.399999999987
28153.6
30150.399999999987
30150.399999999987
30150.399999999987
28883.199999999983
30150.399999999987
30150.399999999987
29151.999999999985
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28883.19999999999
30150.399999999987
28806.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
26195.19999999999
28806.399999999987
29151.999999999985
30150.399999999987
30035.19999999999
30150.399999999987
30150.399999999987
30150.399999999987
29267.19999999999
30150.399999999987
27807.999999999985
30150.399999999987
30150.399999999987
30150.399999999987
29151.999999999985
30150.399999999987
30111.999999999985
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30419.19999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29535.999999999985
29151.999999999985
30150.399999999987
30150.399999999987
29574.399999999987
28150.399999999987
29497.599999999984
30150.399999999987
28921.599999999984
30073.599999999984
30150.399999999987
28921.599999999984
30150.399999999987
26729.599999999984
27231.999999999993
27727.999999999985
27958.39999999998
28995.199999999983
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28883.19999999999
30150.399999999987
28150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29497.599999999984
30150.399999999987
29574.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
29151.999999999985
30227.199999999983
28998.39999999998
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28150.399999999987
29459.19999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28921.599999999984
30150.399999999987
29151.999999999985
29420.79999999999
30150.399999999987
30150.399999999987
28150.399999999987
29420.79999999999
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
27193.599999999984
30150.399999999987
30150.399999999987
30150.399999999987
30150.399999999987
28192.0
27347.199999999997
30150.399999999987
28153.6
28422.399999999987
29190.399999999994
30150.399999999987
29267.19999999999
30227.199999999983
28076.799999999996
30227.199999999983
29727.999999999985
28883.199999999983
30227.199999999983
30227.199999999983
28268.79999999999
28729.599999999977
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29420.79999999999
30227.199999999983
30227.199999999983
29535.999999999985
30227.199999999983
30227.199999999983
27689.599999999984
26655.999999999978
29036.79999999998
25270.399999999987
29267.19999999999
30227.199999999983
30227.199999999983
30227.199999999983
30495.999999999985
30035.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
28998.39999999998
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
28959.999999999978
30227.199999999983
30227.199999999983
29535.999999999985
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29420.79999999999
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29036.79999999998
30227.199999999983
30227.199999999983
29612.79999999998
30227.199999999983
30227.199999999983
28038.399999999987
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
30227.199999999983
29228.79999999998
30227.199999999983
28691.19999999999
29036.79999999998
29919.999999999985
27769.599999999984
30150.399999999987
29497.59999999999
30227.199999999983
30227.199999999983
28767.999999999985
29420.79999999999
28345.599999999984
30227.199999999983
