reward
24.76876218181818
24.7213312
26.134240581818183
26.453312
26.166052571428565
26.003711999999993
25.454463999999998
26.5342976
26.396159999999995
27.240128
27.136473600000006
26.341920000000005
27.3735168
27.991231999999997
28.363328
26.417536
26.823588571428576
26.600000000000005
26.967466666666663
27.436571428571426
26.49626763636364
27.106810181818172
26.667968000000002
27.771904
27.482816
27.257344000000003
28.398975999999998
27.567808
29.050073599999997
28.75936
27.702683927272727
27.147647999999997
27.728896
27.059936
28.203077818181818
27.907199999999996
27.379648
28.205312
26.71552
28.966527999999997
27.666894628571427
28.300095999999996
27.887488
28.412863999999995
28.111359999999994
29.231679999999997
27.937791999999998
29.211968000000006
29.052586666666667
27.375277714285712
28.792768000000002
29.065856
27.905625599999997
28.075008
28.983103999999997
29.3296
28.805760000000003
29.365056
30.13984
29.088
29.130304
29.556735999999997
29.670446545454542
28.334144000000002
29.095679999999998
29.816064
29.848128
29.656319999999997
29.508672
28.940991999999998
29.273471999999998
29.75114057142857
28.778688000000002
29.853056
29.773696
29.40269714285714
29.555392
29.895552
29.395456000000003
29.62298514285714
29.819007999999997
29.159807999999998
29.958783999999994
29.618879999999997
29.671935999999995
30.226943999999996
29.559103999999998
29.871295999999994
30.184191999999996
29.936128000000004
29.494656
29.89248
30.154624
29.811328000000003
30.274879999999996
29.796964571428568
29.481216000000003
30.079296
29.499392
29.851008
30.248960000000004
29.949888
30.325760000000002
30.332288
29.463551999999996
29.86918399999999
29.715583999999996
29.932544
30.002815999999996
30.262464
30.152192
29.932160000000003
30.275328
30.26144
29.895487999999997
29.647104
30.029184
29.833536000000002
30.285503999999996
29.911424
29.998591999999995
30.300224
30.19136
30.032575999999995
29.98432
30.010496
29.852543999999998
30.27328
30.1952
29.84832
29.939263999999998
30.116479999999996
29.938495999999997
30.112128
30.112383999999995
29.607296000000005
30.197247999999995
30.207615999999994
30.316287999999993
30.244799999999998
29.894655999999998
29.772735999999995
30.311487999999997
29.859007999999996
29.982079999999996
30.153279999999995
29.891775999999993
30.166655999999996
29.874879999999994
30.109695999999996
29.863487999999993
30.103807999999997
30.199232
30.107263999999997
30.152768000000002
30.324607999999998
30.309696
30.107008000000004
30.261376
30.271744000000005
29.549056
29.866751999999998
30.201407999999997
30.201407999999997
29.79712
30.183423999999995
30.211968
30.195711999999997
30.203456
30.175743999999998
29.814400000000003
29.72064
30.203456
29.999616
30.140031999999998
30.197056
30.203456
30.197184
30.001344
30.008703999999998
29.9392
29.98432
30.201407999999997
30.030592
30.203456
30.106368
